Source,source_slug,Opération,Méthode,Endpoint,Paramètre,Emplacement,Type,Obligatoire,Contrôle recommandé,Classe d’accès,Description officielle / synthèse,readonly,supported,sensitive,origin,documentation_url,default,enum,minimum,maximum,pattern
UN Global SDG Indicators Database,un-sdg,V1SdgSeriesPivotDataGet,GET,/v1/sdg/Series/PivotData,pageSize,query,integer,False,information en lecture seule,information,Number of records per page,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgSeriesPivotDataGet,GET,/v1/sdg/Series/PivotData,releaseCode,query,string,False,information en lecture seule,information,Code of the releases that we are querying,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgSeriesPivotDataGet,GET,/v1/sdg/Series/PivotData,seriesCode,query,array,False,information en lecture seule,information,SDMX code for that series,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgSeriesPivotDataPost,POST,/v1/sdg/Series/PivotData,areaCode,formData,array,False,information en lecture seule,information,List of M49 values,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgSeriesPivotDataPost,POST,/v1/sdg/Series/PivotData,dimensions,formData,string,False,information en lecture seule,information,"Array of name - values eg: [{name:""Age"",values:[""15+"",""15-24""]}]",True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgSeriesPivotDataPost,POST,/v1/sdg/Series/PivotData,page,formData,integer,False,information en lecture seule,information,Page number,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgSeriesPivotDataPost,POST,/v1/sdg/Series/PivotData,pageSize,formData,integer,False,information en lecture seule,information,Number of records per page,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgSeriesPivotDataPost,POST,/v1/sdg/Series/PivotData,releaseCode,formData,string,False,information en lecture seule,information,Code of the releases that we are querying,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgSeriesPivotDataPost,POST,/v1/sdg/Series/PivotData,seriesCode,formData,array,False,information en lecture seule,information,SDMX code for that series,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgSeriesTimePeriodsPost,POST,/v1/sdg/Series/TimePeriods,areaCodes,formData,array,False,information en lecture seule,information,Code for a group of regions,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgSeriesTimePeriodsPost,POST,/v1/sdg/Series/TimePeriods,seriesCodes,formData,array,False,information en lecture seule,information,SDMX code for that series,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetByTargetCodeGeoAreasGet,GET,/v1/sdg/Target/{targetCode}/GeoAreas,targetcode,path,string,True,information en lecture seule,information,Code for that target,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetByTargetCodeIndicatorListGet,GET,/v1/sdg/Target/{targetCode}/Indicator/List,includechildren,query,boolean,True,information en lecture seule,information,"Includes information for Target, Series and indicators",True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetByTargetCodeIndicatorListGet,GET,/v1/sdg/Target/{targetCode}/Indicator/List,targetcode,path,string,True,information en lecture seule,information,Code of the target that we are querying,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetDataGet,GET,/v1/sdg/Target/Data,areaCode,query,array,False,information en lecture seule,information,List of M49 values,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetDataGet,GET,/v1/sdg/Target/Data,dimensions,query,string,False,information en lecture seule,information,"Array of name - values eg: [{name:""Age"",values:[""15+"",""15-24""]}]",True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetDataGet,GET,/v1/sdg/Target/Data,page,query,integer,False,information en lecture seule,information,Page number,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetDataGet,GET,/v1/sdg/Target/Data,pageSize,query,integer,False,information en lecture seule,information,Number of records per page,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetDataGet,GET,/v1/sdg/Target/Data,target,query,array,False,information en lecture seule,information,List of codes for the targets we are queying,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetDataGet,GET,/v1/sdg/Target/Data,timePeriod,query,array,False,information en lecture seule,information,"List of years from which we want data eg: [""2000"",""2010""]",True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetDataGet,GET,/v1/sdg/Target/Data,timePeriodEnd,query,number,False,information en lecture seule,information,Tine sertues end point,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetDataGet,GET,/v1/sdg/Target/Data,timePeriodStart,query,number,False,information en lecture seule,information,Time series start point,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetListGet,GET,/v1/sdg/Target/List,includechildren,query,boolean,True,information en lecture seule,information,,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetPivotDataGet,GET,/v1/sdg/Target/PivotData,areaCode,query,array,False,information en lecture seule,information,List of M49 values,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetPivotDataGet,GET,/v1/sdg/Target/PivotData,dimensions,query,string,False,information en lecture seule,information,"Array of name - values eg: [{name:""Age"",values:[""15+"",""15-24""]}]",True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetPivotDataGet,GET,/v1/sdg/Target/PivotData,page,query,integer,False,information en lecture seule,information,Page number,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetPivotDataGet,GET,/v1/sdg/Target/PivotData,pageSize,query,integer,False,information en lecture seule,information,Number of records per page,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgTargetPivotDataGet,GET,/v1/sdg/Target/PivotData,target,query,array,False,information en lecture seule,information,List of codes for the targets we are querying,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UN Global SDG Indicators Database,un-sdg,V1SdgUserEmailExistGet,GET,/v1/sdg/User/EmailExist,email,query,string,False,information en lecture seule,information,,True,False,False,provider OpenAPI/Swagger,https://unstats.un.org/SDGAPI/swagger/v1/swagger.json,,,,,
UNHCR Refugee Statistics,unhcr,Configuration globale HDP,CONFIG,https://api.unhcr.org/population/v1/population/,accept_language,configuration globale,string,False,liste de sélection,modifiable,,False,True,False,source_registry:global,https://api.unhcr.org/docs/refugee-statistics.html,en,"['en', 'fr', 'es', 'ar', 'zh']",,,
UNHCR Refugee Statistics,unhcr,Configuration globale HDP,CONFIG,https://api.unhcr.org/population/v1/population/,api_version,configuration globale,string,False,information en lecture seule,information,,True,False,False,source_registry:global,https://api.unhcr.org/docs/refugee-statistics.html,v1,['v1'],,,
UNHCR Refugee Statistics,unhcr,Configuration globale HDP,CONFIG,https://api.unhcr.org/population/v1/population/,backoff_seconds,configuration globale,integer,False,champ numérique,modifiable,,False,True,False,source_registry:global,https://api.unhcr.org/docs/refugee-statistics.html,2,,1,60,
UNHCR Refugee Statistics,unhcr,Configuration globale HDP,CONFIG,https://api.unhcr.org/population/v1/population/,connect_timeout_seconds,configuration globale,integer,False,champ numérique,modifiable,Délai maximal consacré à l’établissement de la connexion HTTPS.,False,True,False,source_registry:global,https://api.unhcr.org/docs/refugee-statistics.html,20,,3,60,
UNHCR Refugee Statistics,unhcr,Configuration globale HDP,CONFIG,https://api.unhcr.org/population/v1/population/,country_reference,configuration globale,string,False,information en lecture seule,information,,True,False,False,source_registry:global,https://api.unhcr.org/docs/refugee-statistics.html,ISO,['ISO'],,,
UNHCR Refugee Statistics,unhcr,Configuration globale HDP,CONFIG,https://api.unhcr.org/population/v1/population/,enabled,configuration globale,boolean,False,case à cocher,modifiable,,False,True,False,source_registry:global,https://api.unhcr.org/docs/refugee-statistics.html,True,,,,
UNHCR Refugee Statistics,unhcr,Configuration globale HDP,CONFIG,https://api.unhcr.org/population/v1/population/,max_response_bytes,configuration globale,integer,False,champ numérique,modifiable,"La réponse JSON est refusée au-delà de cette limite, avant décodage.",False,True,False,source_registry:global,https://api.unhcr.org/docs/refugee-statistics.html,25000000,,100000,200000000,
UNHCR Refugee Statistics,unhcr,Configuration globale HDP,CONFIG,https://api.unhcr.org/population/v1/population/,retry_count,configuration globale,integer,False,champ numérique,modifiable,,False,True,False,source_registry:global,https://api.unhcr.org/docs/refugee-statistics.html,2,,0,5,
UNHCR Refugee Statistics,unhcr,Configuration globale HDP,CONFIG,https://api.unhcr.org/population/v1/population/,timeout_seconds,configuration globale,integer,False,champ numérique,modifiable,,False,True,False,source_registry:global,https://api.unhcr.org/docs/refugee-statistics.html,40,,5,180,
UNHCR Refugee Statistics,unhcr,Configuration globale HDP,CONFIG,https://api.unhcr.org/population/v1/population/,user_agent,configuration globale,string,False,champ texte / mots-clés,modifiable,Identifie clairement le client HDP auprès du fournisseur de données.,False,True,False,source_registry:global,https://api.unhcr.org/docs/refugee-statistics.html,HDP/6.0.0,,,,
UNHCR Refugee Statistics,unhcr,Recherche / paramètres projet HDP,GET,https://api.unhcr.org/population/v1/population/,auto_download,interface projet,boolean,True,case à cocher,modifiable,,False,True,False,source_registry:project,https://api.unhcr.org/docs/refugee-statistics.html,False,,,,
UNHCR Refugee Statistics,unhcr,Recherche / paramètres projet HDP,GET,https://api.unhcr.org/population/v1/population/,country_of_asylum,interface projet,string,False,champ texte / mots-clés,modifiable,,False,True,False,source_registry:project,https://api.unhcr.org/docs/refugee-statistics.html,,,,,"^$|^[A-Z]{3}(,[A-Z]{3})*$"
UNHCR Refugee Statistics,unhcr,Recherche / paramètres projet HDP,GET,https://api.unhcr.org/population/v1/population/,country_of_origin,interface projet,string,False,champ texte / mots-clés,modifiable,,False,True,False,source_registry:project,https://api.unhcr.org/docs/refugee-statistics.html,,,,,"^$|^[A-Z]{3}(,[A-Z]{3})*$"
UNHCR Refugee Statistics,unhcr,Recherche / paramètres projet HDP,GET,https://api.unhcr.org/population/v1/population/,date_from,interface projet,string,False,champ texte / mots-clés,modifiable,Critère commun ISO 8601. Filtré après normalisation si l’API ne l’expose pas nativement.,False,True,False,source_registry:project,https://api.unhcr.org/docs/refugee-statistics.html,,,,,^$|^\d{4}-\d{2}-\d{2}$
UNHCR Refugee Statistics,unhcr,Recherche / paramètres projet HDP,GET,https://api.unhcr.org/population/v1/population/,date_to,interface projet,string,False,champ texte / mots-clés,modifiable,Critère commun ISO 8601 inclusif.,False,True,False,source_registry:project,https://api.unhcr.org/docs/refugee-statistics.html,,,,,^$|^\d{4}-\d{2}-\d{2}$
UNHCR Refugee Statistics,unhcr,Recherche / paramètres projet HDP,GET,https://api.unhcr.org/population/v1/population/,location,interface projet,string,False,champ texte / mots-clés,modifiable,"Pays, territoire, zone ou lieu recherché dans les métadonnées normalisées.",False,True,False,source_registry:project,https://api.unhcr.org/docs/refugee-statistics.html,,,,,
UNHCR Refugee Statistics,unhcr,Recherche / paramètres projet HDP,GET,https://api.unhcr.org/population/v1/population/,page,interface projet,integer,False,champ numérique,modifiable,,False,True,False,source_registry:project,https://api.unhcr.org/docs/refugee-statistics.html,1,,1,10000,
UNHCR Refugee Statistics,unhcr,Recherche / paramètres projet HDP,GET,https://api.unhcr.org/population/v1/population/,query,interface projet,string,True,champ texte / mots-clés,modifiable,Mots-clés transmis ou utilisés pour filtrer le catalogue (2 caractères minimum lors de l’exécution).,False,True,False,source_registry:project,https://api.unhcr.org/docs/refugee-statistics.html,,,,,
UNHCR Refugee Statistics,unhcr,Recherche / paramètres projet HDP,GET,https://api.unhcr.org/population/v1/population/,result_limit,interface projet,integer,True,champ numérique,modifiable,,False,True,False,source_registry:project,https://api.unhcr.org/docs/refugee-statistics.html,25,,1,100,
UNHCR Refugee Statistics,unhcr,Recherche / paramètres projet HDP,GET,https://api.unhcr.org/population/v1/population/,year_from,interface projet,integer,False,champ numérique,modifiable,,False,True,False,source_registry:project,https://api.unhcr.org/docs/refugee-statistics.html,2001,,1951,2100,
UNHCR Refugee Statistics,unhcr,Recherche / paramètres projet HDP,GET,https://api.unhcr.org/population/v1/population/,year_to,interface projet,integer,False,champ numérique,modifiable,,False,True,False,source_registry:project,https://api.unhcr.org/docs/refugee-statistics.html,2026,,1951,2100,
UNHCR Refugee Statistics,unhcr,population,GET,/population/v1/population/,cf_type,query,string,False,champ texte / mots-clés,modifiable,Country filtering code type.,False,True,False,provider documentation / curated V6 baseline,https://api.unhcr.org/docs/refugee-statistics.html,,,,,
UNHCR Refugee Statistics,unhcr,population,GET,/population/v1/population/,coa,query,string,False,champ texte / mots-clés,modifiable,Country of asylum ISO code(s).,False,True,False,provider documentation / curated V6 baseline,https://api.unhcr.org/docs/refugee-statistics.html,,,,,
UNHCR Refugee Statistics,unhcr,population,GET,/population/v1/population/,coo,query,string,False,champ texte / mots-clés,modifiable,Country of origin ISO code(s).,False,True,False,provider documentation / curated V6 baseline,https://api.unhcr.org/docs/refugee-statistics.html,,,,,
UNHCR Refugee Statistics,unhcr,population,GET,/population/v1/population/,limit,query,integer,False,champ numérique,modifiable,Maximum rows.,False,True,False,provider documentation / curated V6 baseline,https://api.unhcr.org/docs/refugee-statistics.html,,,,,
UNHCR Refugee Statistics,unhcr,population,GET,/population/v1/population/,page,query,integer,False,champ numérique,modifiable,Page number.,False,True,False,provider documentation / curated V6 baseline,https://api.unhcr.org/docs/refugee-statistics.html,,,,,
UNHCR Refugee Statistics,unhcr,population,GET,/population/v1/population/,yearFrom,query,integer,False,champ numérique,modifiable,Start year.,False,True,False,provider documentation / curated V6 baseline,https://api.unhcr.org/docs/refugee-statistics.html,,,,,
UNHCR Refugee Statistics,unhcr,population,GET,/population/v1/population/,yearTo,query,integer,False,champ numérique,modifiable,End year.,False,True,False,provider documentation / curated V6 baseline,https://api.unhcr.org/docs/refugee-statistics.html,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Configuration globale HDP,CONFIG,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,accept_language,configuration globale,string,False,liste de sélection,modifiable,,False,True,False,source_registry:global,https://data.unicef.org/sdmx-api-documentation/,en,"['en', 'fr', 'es', 'ar', 'zh']",,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Configuration globale HDP,CONFIG,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,backoff_seconds,configuration globale,integer,False,champ numérique,modifiable,,False,True,False,source_registry:global,https://data.unicef.org/sdmx-api-documentation/,2,,1,60,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Configuration globale HDP,CONFIG,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,connect_timeout_seconds,configuration globale,integer,False,champ numérique,modifiable,Délai maximal consacré à l’établissement de la connexion HTTPS.,False,True,False,source_registry:global,https://data.unicef.org/sdmx-api-documentation/,20,,3,60,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Configuration globale HDP,CONFIG,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,enabled,configuration globale,boolean,False,case à cocher,modifiable,,False,True,False,source_registry:global,https://data.unicef.org/sdmx-api-documentation/,True,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Configuration globale HDP,CONFIG,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,max_response_bytes,configuration globale,integer,False,champ numérique,modifiable,"La réponse JSON est refusée au-delà de cette limite, avant décodage.",False,True,False,source_registry:global,https://data.unicef.org/sdmx-api-documentation/,25000000,,100000,200000000,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Configuration globale HDP,CONFIG,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,retry_count,configuration globale,integer,False,champ numérique,modifiable,,False,True,False,source_registry:global,https://data.unicef.org/sdmx-api-documentation/,2,,0,5,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Configuration globale HDP,CONFIG,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,sdmx_context,configuration globale,string,False,information en lecture seule,information,,True,False,False,source_registry:global,https://data.unicef.org/sdmx-api-documentation/,public,['public'],,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Configuration globale HDP,CONFIG,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,structure_resource,configuration globale,string,False,information en lecture seule,information,,True,False,False,source_registry:global,https://data.unicef.org/sdmx-api-documentation/,dataflow,['dataflow'],,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Configuration globale HDP,CONFIG,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,timeout_seconds,configuration globale,integer,False,champ numérique,modifiable,,False,True,False,source_registry:global,https://data.unicef.org/sdmx-api-documentation/,40,,5,180,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Configuration globale HDP,CONFIG,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,user_agent,configuration globale,string,False,champ texte / mots-clés,modifiable,Identifie clairement le client HDP auprès du fournisseur de données.,False,True,False,source_registry:global,https://data.unicef.org/sdmx-api-documentation/,HDP/6.0.0,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Recherche / paramètres projet HDP,GET,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,agency,interface projet,string,False,champ texte / mots-clés,modifiable,,False,True,False,source_registry:project,https://data.unicef.org/sdmx-api-documentation/,all,,,,"^[A-Za-z0-9_.-]{1,80}$"
UNICEF Data Warehouse (SDMX),unicef-sdmx,Recherche / paramètres projet HDP,GET,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,auto_download,interface projet,boolean,True,case à cocher,modifiable,,False,True,False,source_registry:project,https://data.unicef.org/sdmx-api-documentation/,False,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Recherche / paramètres projet HDP,GET,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,dataflow,interface projet,string,False,champ texte / mots-clés,modifiable,,False,True,False,source_registry:project,https://data.unicef.org/sdmx-api-documentation/,all,,,,"^[A-Za-z0-9_.-]{1,120}$"
UNICEF Data Warehouse (SDMX),unicef-sdmx,Recherche / paramètres projet HDP,GET,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,date_from,interface projet,string,False,champ texte / mots-clés,modifiable,Critère commun ISO 8601. Filtré après normalisation si l’API ne l’expose pas nativement.,False,True,False,source_registry:project,https://data.unicef.org/sdmx-api-documentation/,,,,,^$|^\d{4}-\d{2}-\d{2}$
UNICEF Data Warehouse (SDMX),unicef-sdmx,Recherche / paramètres projet HDP,GET,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,date_to,interface projet,string,False,champ texte / mots-clés,modifiable,Critère commun ISO 8601 inclusif.,False,True,False,source_registry:project,https://data.unicef.org/sdmx-api-documentation/,,,,,^$|^\d{4}-\d{2}-\d{2}$
UNICEF Data Warehouse (SDMX),unicef-sdmx,Recherche / paramètres projet HDP,GET,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,detail,interface projet,string,False,liste de sélection,modifiable,,False,True,False,source_registry:project,https://data.unicef.org/sdmx-api-documentation/,full,"['allstubs', 'referencestubs', 'referencepartial', 'allcompletestubs', 'full']",,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Recherche / paramètres projet HDP,GET,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,location,interface projet,string,False,champ texte / mots-clés,modifiable,"Pays, territoire, zone ou lieu recherché dans les métadonnées normalisées.",False,True,False,source_registry:project,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Recherche / paramètres projet HDP,GET,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,query,interface projet,string,True,champ texte / mots-clés,modifiable,Mots-clés transmis ou utilisés pour filtrer le catalogue (2 caractères minimum lors de l’exécution).,False,True,False,source_registry:project,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Recherche / paramètres projet HDP,GET,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,references,interface projet,string,False,champ texte / mots-clés,modifiable,,False,True,False,source_registry:project,https://data.unicef.org/sdmx-api-documentation/,none,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Recherche / paramètres projet HDP,GET,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,result_limit,interface projet,integer,True,champ numérique,modifiable,,False,True,False,source_registry:project,https://data.unicef.org/sdmx-api-documentation/,25,,1,100,
UNICEF Data Warehouse (SDMX),unicef-sdmx,Recherche / paramètres projet HDP,GET,https://sdmx.data.unicef.org/ws/public/sdmxapi/rest,version,interface projet,string,False,champ texte / mots-clés,modifiable,,False,True,False,source_registry:project,https://data.unicef.org/sdmx-api-documentation/,latest,,,,"^[A-Za-z0-9_.-]{1,40}$"
UNICEF Data Warehouse (SDMX),unicef-sdmx,SDMX REST,GET,/*,detail,query,string,False,champ texte / mots-clés,modifiable,Level of structural detail.,False,True,False,provider documentation / curated V6 baseline,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,SDMX REST,GET,/*,format,query,string,False,champ texte / mots-clés,modifiable,SDMX output format.,False,True,False,provider documentation / curated V6 baseline,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,SDMX REST,GET,/*,references,query,string,False,champ texte / mots-clés,modifiable,Related structural references.,False,True,False,provider documentation / curated V6 baseline,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,SDMX data,GET,/data/*,dimension_at_observation,query,string,False,information en lecture seule,information,Observation dimension in SDMX-JSON output.,True,False,False,provider documentation / curated V6 baseline,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,SDMX data,GET,/data/*,endPeriod,query,string,False,information en lecture seule,information,End period.,True,False,False,provider documentation / curated V6 baseline,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,SDMX data,GET,/data/*,firstNObservations,query,integer,False,information en lecture seule,information,First N observations.,True,False,False,provider documentation / curated V6 baseline,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,SDMX data,GET,/data/*,lastNObservations,query,integer,False,information en lecture seule,information,Last N observations.,True,False,False,provider documentation / curated V6 baseline,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,SDMX data,GET,/data/*,startPeriod,query,string,False,information en lecture seule,information,Start period.,True,False,False,provider documentation / curated V6 baseline,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,data/dataflow,GET,"/data/{agency},{dataflow},{version}/{dataQuery}",dataQuery,path,string,False,information en lecture seule,information,"Dimension-key query, including + and dot selectors.",True,False,False,provider documentation / curated V6 baseline,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,dataflow,GET,/dataflow/{agency}/{dataflow}/{version}/,agency,path,string,False,champ texte / mots-clés,modifiable,SDMX agency identifier.,False,True,False,provider documentation / curated V6 baseline,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,dataflow,GET,/dataflow/{agency}/{dataflow}/{version}/,dataflow,path,string,False,champ texte / mots-clés,modifiable,Dataflow identifier.,False,True,False,provider documentation / curated V6 baseline,https://data.unicef.org/sdmx-api-documentation/,,,,,
UNICEF Data Warehouse (SDMX),unicef-sdmx,dataflow,GET,/dataflow/{agency}/{dataflow}/{version}/,version,path,string,False,champ texte / mots-clés,modifiable,Dataflow version.,False,True,False,provider documentation / curated V6 baseline,https://data.unicef.org/sdmx-api-documentation/,,,,,
WHO Global Health Observatory,who-gho,Configuration globale HDP,CONFIG,https://ghoapi.azureedge.net/api/Indicator,accept_language,configuration globale,string,False,liste de sélection,modifiable,,False,True,False,source_registry:global,https://www.who.int/data/gho/info/gho-odata-api,en,"['en', 'fr', 'es', 'ar', 'zh']",,,
WHO Global Health Observatory,who-gho,Configuration globale HDP,CONFIG,https://ghoapi.azureedge.net/api/Indicator,backoff_seconds,configuration globale,integer,False,champ numérique,modifiable,,False,True,False,source_registry:global,https://www.who.int/data/gho/info/gho-odata-api,2,,1,60,
WHO Global Health Observatory,who-gho,Configuration globale HDP,CONFIG,https://ghoapi.azureedge.net/api/Indicator,connect_timeout_seconds,configuration globale,integer,False,champ numérique,modifiable,Délai maximal consacré à l’établissement de la connexion HTTPS.,False,True,False,source_registry:global,https://www.who.int/data/gho/info/gho-odata-api,20,,3,60,
WHO Global Health Observatory,who-gho,Configuration globale HDP,CONFIG,https://ghoapi.azureedge.net/api/Indicator,enabled,configuration globale,boolean,False,case à cocher,modifiable,,False,True,False,source_registry:global,https://www.who.int/data/gho/info/gho-odata-api,True,,,,
WHO Global Health Observatory,who-gho,Configuration globale HDP,CONFIG,https://ghoapi.azureedge.net/api/Indicator,indicator_catalog,configuration globale,string,False,information en lecture seule,information,,True,False,False,source_registry:global,https://www.who.int/data/gho/info/gho-odata-api,Indicator,['Indicator'],,,
WHO Global Health Observatory,who-gho,Configuration globale HDP,CONFIG,https://ghoapi.azureedge.net/api/Indicator,max_response_bytes,configuration globale,integer,False,champ numérique,modifiable,"La réponse JSON est refusée au-delà de cette limite, avant décodage.",False,True,False,source_registry:global,https://www.who.int/data/gho/info/gho-odata-api,25000000,,100000,200000000,
